id,text,label
8729,simonayyym ho tla loka,unknown
8730,arbutiibae aaii tla loka broer,unknown
8731,always looking forward go paka travelling bagbut go e pakolla yerr,unknown
8732,thabiiiee hey baby mme kana our mommy knows the date gothe le paka ya family tota are you coming home for easter,unknown
8733,lemoomohapeloa kepisi be fofe moyeng,unknown
8734,mightijamie martyr wa 2 weeks a no vumbuka mo moyeng then all of sudden we have a martyr called lux imagine,unknown
8735,mosesmaibelo gabotse tabakgolo ke go ba le nako ya go hlapa,unknown
8736,pakotong no man you look so familiar and i looked at your location e re mafikeng did we go to primary school together by any chance,unknown
8737,everyone in mafikeng aspires to one day buy a car at dada motors,unknown
8738,lost my car keys in this very room amp i want to go charge in the car mafikeng ancestry must really be mad about my earlier tweets coz whats this,unknown
8739,i cant believe i thought mafikeng was hot cape town is an entire oven during the day,unknown
8740,reallyyawizzy ke belaela o tenta moriri,unknown
8741,lucrie17 ke belaela o jumpile,unknown
8742,laronacn o ka nna oa bo rekisa oena o bata madi ka belaela,unknown
8743,benmaluleke12 dont take malome what what eeeey,unknown
8744,kwenaless vlanga1 love this malome,unknown
8745,callherthato babes come this side to see your future malomes thash1totheworld gash1for2mil gash1 thato gash1for2mill bbmzansi as we continue voting for gash1,unknown
8746,iamsteveharvey uyababa malome,unknown
8747,malomett mmalenyalo82 great session malome tt,unknown
8748,karaborasseala mmatsa malome ao mamohla ona o robala faseo tla kwa ka patla ke lora,unknown
8749,seomothibe chomi ya malome omo botsetsing,unknown
8750,mmalenyalo82 malomett release the footage malome,unknown
8751,mokonemolekoa kimlaura1 bo malome ba pakile jrrrrr,unknown
8752,rockybw nyaa mme o a re tsamaela malome tlhe,unknown
8753,my favorite player is raheem sterling a man city forward with him by my side allow me to show my diski spillion malome yfm djankletap ymornings hollywoodbetsdiskispina,unknown
8754,malomett dankie malome we keep winning,unknown
8755,malomett mmotlanal ninibunu pemmymatsunyane thobval i have been saying 1 july is still far malome needs to cut cut cut,unknown
8756,my car is due for a major service andikho ready nina i need a dzaddy bo malomea nyena na kae ba ntuelelle,unknown
8757,madikizelathado sizophilaxhoko koketsokgakoa2 thank you ngwana malome,unknown
8758,malomett mmotlanal pemmymatsunyane natstromp thobval thats malome right there,unknown
8759,ninibunu malomett mmotlanal pemmymatsunyane thobval nini please dont say such things malome is already over the entertainment budget he needs to stop partying,unknown
8760,therealmotase malindy but the customer is always right malome,unknown
8761,malome wa ngwana,unknown
8762,malomett malome la bo 2 im not complaining,unknown
8763,malomett zikhala nomakunjalo malome ko hamanskraal,unknown
8764,malomett malome tt,unknown
8765,iamkhumbudz0 esomolekae matsilemohau malome ore ke sanitizer,unknown
8766,shite malome tlhapa ke tlhape malome,unknown
8767,mmanemogoshadi haai mara wena enotla oiphe nna le nna ke okapi ya malome max,unknown
8768,unkleken the malome levol,unknown
8769,mnoxstill malome of the year,unknown
8770,aaag maan abakuyeke malome representing ma over 35 chairlady stoude08 ubonile malome fire now i am not sure if you going to be my mc malomett next thing you outshine the groom,unknown
8771,malomett tanki malome,unknown
8772,malomett dankie malome,unknown
8773,malomett tshesa malome tt,unknown
8774,ambitiouz entertainment feat malome vector double up sbahle amp sibu nzuza letitrain,unknown
8775,dlamini85142136 lefamorobe kidipotse nhlanhlalux juliussmalema incase u dont understand what ur saying below is what u said isnt that straight forward malome,unknown
8776,luuteemoiloa malomethayma lafeta,unknown
8777,meriri paintfunrace totalsportssa runningwithtum1 its good to have you back malome cal,unknown
8778,malomett malome,unknown
8779,babasparx ke laboraro malome,unknown
8780,itskhazs pls im the mothonyana malome was asking about,unknown
8781,malomett kea le batla malome guide me through that process please,unknown
8782,malomett excellent execution malome tt,unknown
8783,katlimamabolo mogatja malome,unknown
8784,mosa thunya ke thunye malome,unknown
8785,mosa fuck my wife malome,unknown
8786,malomett thank you malome tt,unknown
8787,tulz is always coming for gash1 since day one now yena akadlaliswa haibobbmzansi,unknown
8788,queenmbee by yena yedwa haibo myeke alale sisi ku right impi is for the fearless not abomalala,unknown
8789,mashudum afibam muhle yena,unknown
8790,sfenaritomusiq addiccentral michaelbucwa enye inkinga ukuthi yithi esihlezi sithwala icala uma ngabe yena engabi manzi still kuthiwa umdlalo wethu uwiki kunzima ukuba indoda,unknown
8791,what about the rest of imali the people who called and met with her kwaboshwa yena,unknown
8792,moffhasani lyvin11 teabee15 kumbe hi deleta tik tok ya yena,unknown
8793,mazikodethah ngifuna athi noma ehlezi nabangani avele ahhayize athi ufuna mina and uyahamba yena asho ukubagqem ingozi mebezama to convince him otherwise,unknown
8794,zahzungu snadlamini lapho yena uvele azibone eyibhoza,unknown
8795,skillsmatebane lol ke yena,unknown
8796,henz138 kaymoles msnsibanyoni athuleh and yena does she take contraceptives does she have an implant iud ius ayi ppl be realistic i dont want a baby now i take 3 precautions we cant keep shifting the blame on guys who dont like using condoms thats outdated now,unknown
8797,sikwezasiyanda bathixolani ngiyi 80s yena late 70s,unknown
8798,lesegoaries nagana bundle of joy ngwana wa gago yena ababa eng ga o mpone weitsi lesego,unknown
8799,officialbongile but kengk this is michael and yena she is she ka msel,unknown
8800,matty36920860 at some point i thought they are part of the treasure fam kanti ha a coz they start off with hee baba hee baba then attack and guess what terry was just poking the bear yena,unknown
8801,kreya ba dletsi ka yena,unknown
8802,goitsekele uthini yena umfana,unknown
8803,uthini yena umkolodisee,unknown
8804,well said chief yena neteam yakhe,unknown
8805,uthini yena umfana,unknown
8806,mantshab uthini yena umfana,unknown
8807,lesedirx what are they saying ka yena,unknown
8808,uthi i yena umfana,unknown
8809,tshathangobe mina senginokusola yena u ronwen30 lomfana unenkunzimalanga yeshobolo uneshwa nesinyamauyakhumbula ngomunye unyaka esiqhatha ne brazil kwabanjani sathola yona impama leyey okwabonwa yithi madoda,unknown
8810,veighmo ene yena he didnt even ask for a picture,unknown
8811,sandibooi chomi yenzani ilove triangle akhethe yena ufuna ba,unknown
8812,matekihlabisa lofoster umvusaph yena,unknown
8813,so if i get the pink pill yena uphuzani cause 72 hours is something else,unknown
8814,mysticnative ngwana ntate mosala le yena o teng moo,unknown
8815,okaywasabi wanda i need your help and thats after getting his ass handed to him by a teenager got washed by mathematics in his own turf the mirror dimension im actually sick ka yena,unknown
8816,not zen blaming someone else as always this one yena naa etvscandal,unknown
8817,ndipiwes assistant ka bae yena ke all id fun,unknown
8818,aowa ke yena mr bitches,unknown
8819,c3endo i agree but uzishayise yena kodwa this place will give me a problem too too much illusion herengingahamba ngivule izandla phambili,unknown
8820,godide02 ja boh ongathi yena eyakhe ayihlanyi ingoba akayiboni kuhlanya yena,unknown
8821,samlanga14 utlwa yena le di ny tse a na leng tsona ba loss byang ka mantswe,unknown
8822,mahlatsemla mpmaps woow ke birthday ya sesi mapaseka o gola le ngwanaka le yena ke mapasekahappiest birthday to her,unknown
8823,tumimrsl onezwa why lesedi yena a flusha masepa a ngwana o mong why a ne asa nyele yena a tsebe ho iflushetsa masepa a hae,unknown
8824,lapho kuvele kutsi ngitsengise my kidneys my heart amp my brain hhayi yena he knew his job,unknown
8825,zeveg ey wendodabengicabanga yena but ke angisho lutho,unknown
8826,eltosinn ni yimele yena,unknown
8827,thabidoll bu le yena nou o reketse venus rolex,unknown
8828,kingsmanmsk shounb amandadube45 kwa yena u azwindini uphelile yintsini,unknown
8829,yena shame hes got the sweetest smile it makes me melt urgh,unknown
8830,ufelix hlophe ke yena uthi nilinge nje nimzame,unknown
8831,siziphiwe isthakazelo but yena he saved me as muntu,unknown
8832,zinhleputinn casspernyovest ave ezthanda yena kodwa yazinhlanhla nje nase russia angayithi vu,unknown
8833,qaqambha mbalenhlemavim umuhle shem yena,unknown
8834,ladydwabantu ey bakith yaze yabuhlungu lento ebhekene nobafo losisi kubukeka enokwazisa yena ukuthi abazalwa ubaba oyedwa okuthe kwaholela ekthen makunyukubezwa ingane kwalula ukuth adumbe lobhuti eycha unehliziyembi kodwa ukhozifm jabulujule,unknown
8835,im directing this kid to the shuttle stop and she says yena ke practical learner i must take her thereit must be crack nyan,unknown
8836,zekhemsa usisi uyithola ngor400 yena,unknown
8837,connymikateko ni kombela ku mi nghenisa xolanwalekenhuk class ya xitsongaphela since last weeku tsala xitsonga xa vatsongwana vaka grade 1 eka twitter pollayi my best producer yenau lava ku dyisa team kgaaaaalaaaaa,unknown
8838,yena aya kwin,unknown
8839,sivuyile02 meantime tulz listening you can tell hes shit scared thinking gash has been saved over and over again yena niks nada zerohes so worried mr free pass,unknown
8840,empfuxelelweni empfuxelelweni empfuxelelweni empfuxelelweni empfuxelelweni empfuxelelweni empfuxelelweni empfuxelelweni realthembzana munghana mina ni famba na leriwa a khensiwe lowa matimba hikwawo hi yena mu lweri wa tinyimpi ta hina,unknown
8841,dezicles yena hes forgettable coz he never shows up even la on socials,unknown
8842,bassiekekana sheldoncoco ene okare yena,unknown
8843,hay shame umpho yena makalibale ngeyam ivote mtakabawo aka represent lo ndinguye umfazi so ningandizami nangalo angle yobu women empowerment as terry would say fuck that,unknown
8844,sethu40844621 uzphoxe yena ngo saver utulz countless timesabeg,unknown
8845,badimo ba gae ba na le yena bbmzansi,unknown
8846,my mom is do addicted to bbmzansi shes is hospital and has me sendn her updates of the eviction as they happen lapho mina im not evn a major fan like i hv my faves kdwa yena yhooo,unknown
8847,he did scare me a little bitim sure ubrother yena uzothuka more datemyfamily,unknown
8848,katlegomogasho sharduhnay okae yena,unknown
8849,oslinam philmphela netflixsa ai maybe yena ke servant,unknown
8850,chrisexcel102 then u went and arrested bricks namshiya yena edle u tshomo encinci,unknown
8851,lordbeerussan lizanjee so utlale yena simeqile,unknown
8852,simbaar uthini yena,unknown
8853,sanenmhlongo lol kanti yena ufihlelani yonkinto,unknown
8854,mommywaz chymamusique utsini yena umfana,unknown
8855,zimviral yena aya kwiii,unknown
8856,shaymp uthini yena umfana,unknown
8857,mebra4s kea91492014 yes yena impela,unknown
8858,lmapitsa zizzy10 bbmzansi haibo why yena engu thee,unknown
8859,kwandap21 yena kanye,unknown
8860,thembalihle ungazisile yena eyalaphaya,unknown
8861,nepasarimo nje yena logedleyihlekisa,unknown
8862,bbmansi yoooh wahamba udj i wonder lozayo yena ne hipop,unknown
8863,shit warona is bi nna le yena re tlo jola loveydovey,unknown
8864,dadula not visiting the angels yena umdeni,unknown
8865,njemnyama3rd ngulamfazi nandikhethela yena,unknown
8866,i think malemas ears are itching the way kenny kunene and company have been speaking about him for the past few daysand yena he is just cruising nje,unknown
8867,governortshif yena uyabagona,unknown
8868,u dulas ke yena ma mchunu is my girl,unknown
8869,minygumede ungakhali ngojesu yena wayelala phansi,unknown
8870,someone said we need to prepare umqombothi traditional beer for the elders and he said that he is the elder there and he doesnt drink umqombothi yena to approve of you as a guy he looked at your shoes if your shoes were otherwise then forget both my grandfathers had a,unknown
8871,itumele23412666 mpumelelosiwun6 judaeda3 zungulavuyo vusi74285522 people are stating facts and yena hes busy calling ppl domkops haai i guess hes the bigger dommie in this case,unknown
8872,anina mhaka naswona loko na yena ani ignore im supposed to feed her medicine,unknown
8873,mcfeepz samethey did us badinstead we are given libo and tulz eating cookies and talking evil about othersmadala mara yena is kind of,unknown
8874,yoh mpho le yena o tseni strong mo tulzbbmzansi,unknown
8875,one thing i know for sure ukuthi god will provide yena he cares,unknown
8876,nokwandaa missthembeka hes a foodie ke yena mina bevs,unknown
8877,stoude08 nox le momo ba tshwana ke dikhebereche momo yena even came back with mj oh sorry i forgot hes emj now,unknown
8878,eskeigh o mong yena ongblockie facebook,unknown
8879,oslinam monna wadi tattoo yena ke xap ka yena xem,unknown
8880,malekeselina disaroboro mbosommolawa lesedifm realjonito cadamgaga twasagirl nyakallomtolo realsechoala6 manasemasumpa sabbymasabi kingv058 willymasoa neo80096585 nthabipule bolemarala ntofontofo kitse mr manase wa nkwatisa hake happy ka yena nnix happybirthdaymanasemasumpahappybirthdaymanasemasumpa,unknown
8881,biggie will punish that0 againgazh is busy with his punishment my baby yena o busy ka mjolo she dies there by gazh deputy hoh mph0 askies you tried bbmzansi thembafor2million thembabroly,unknown
8882,masekovalencia we gave them too much airtime week in week out ke yena yoh please use they own bodies so sleep around so what,unknown
8883,mpexo uphi usandile zungu sifuna ukuzwa ngaye coz last time ekhonjwa kwibafana ubenny kwakugoloza yena ethi ubenny akayi ndawo,unknown
8884,jojo doesnt want mabusi to call her husband an old man but yena uthi umabusi has the nerve to ask mabusi that she did well by leaving usile ujojo rhodurban,unknown
8885,ntokomduna bonkokhoza true thatbut at the same time iqunga explains why they are they why they areespecially yena ke u brothers ngoba the whole thing is centred around himjust an opinion they must just take it into consideration,unknown
8886,dephceymathebul swarisimamlfm nwanyango munghana i wa poyila yena,unknown
8887,fatherjoss yena ukhona kodwa ngyathula nje,unknown
8888,o yena o toxic veil shameheses,unknown
8889,how do we take londie serious in her music career when she was given an opportunity to showcase her talent and flourish and yena she said give me zero mamrhodurban,unknown
8890,mphoemmy sorisha yena,unknown
8891,sigujanaza mikenjandini lol yey mfo yena wenza amasimba blind,unknown
8892,philile04528827 bindlovukazi i really dont understand inkinga yaloyo bhuti vele ukumukele ukuthi wayengayifun ingane nawe or usaba ukuth uzomfuna imali yomtwana okusazoba buhlungu kakhulu ukuth umtwana uzozifunela yena ubabakhe and athande ubaba more than you omkhulisayo reality,unknown
8893,cheetahplains uban yena lo,unknown
8894,and inno yena she doesnt these people work the same industry mos inno must be chest paining cos the girl has gotten so good at it and surpassed her,unknown
8895,leraton shiluvankuna haibo eff mara that hun yena haikhona o bora le nna,unknown
8896,lizkeith19 suka niqonyiswa yindlala nina bese ngilokhu nivika ngokuthi asinalutho umfazi okholwa ukuthi uzoshadwa yinkinsela ekubeni eyisilambi yena uyophenduka isgqila nkosiyami uzubuye uyobhala kwi isolezwe njengo khanyi mbau ngyakutshela qhubekani niqonyiswe yithumbu 1 way,unknown
8897,skhujnkolongo andy uzofuna u durk yena,unknown
8898,i dont understand how some guys need viagra like my shit is always ready like even when im not yena ulah,unknown
8899,im sorry but this side of hlomu is starting to annoy me nkosana yena must keep play dice cos he chose to side with another woman amp not his wife wa mbora hlomu these days nxa thewifeshowmax,unknown
8900,ukind yena but annoying,unknown
8901,bakithi umrs hughes is worried about bussing it open for carson wathi uguy uyayifuna yena,unknown
8902,yah losisii remember logging in here and people were told they stay in 2bedroom ko alex yena she has something million rand apartment this girl,unknown
8903,thembisileq yena shame,unknown
8904,qoboqobo3 uxokelani yena umntanabantu ufuna izazi uba ime phi,unknown
8905,that time im busy voting for him and yena dont wanna follow biggies instructions votegash1,unknown
8906,what is this dress code and why is gash not wearing ilokhwe yena bbmzansi,unknown
8907,sizwedhlomo nhlanhlalux ke yena lux wa gona,unknown
8908,tinyikontlurhi sizwedhlomo oh and his new favourite tiwa savange and brandy somebodys son u de mthuda yena all day everyday mara his music taste is good and always been good,unknown
8909,thabisomogane yena ayakwini askies though,unknown
8910,njabulombangata myenisethu nbskywalker11 he knows very well ukuth ngang dlalamanje yena mese ehlezi evusa lento ebheda kanje,unknown
8911,yena aya kwini,unknown
8912,southafricakznn lmao yena u grade 11 athi ubumnandi that time,unknown
8913,i thought the results will change if i search like this but lutho kubuya yena u illuminati ngsizeni guys,unknown
8914,sisinyim die man wa phega ene gaona wrong mole ke yena straight,unknown
8915,arkimkes vede usebenze yena,unknown
8916,brahgift442 u see usnai ntwana aikho i 10 months no strings attached la ube uthandana naye yetwa but yena she was stacked to the plan,unknown
8917,umama onjani yena logqoka iairforce,unknown
8918,asapnonku yhu yes ndiyamthanda yena but yho haa,unknown
8919,mizzzidc and the poor parents still have to give her a roof over her head kodwa yena shes complaining about sneakerswhat a wow,unknown
8920,dlalalazz libo yena,unknown
8921,bissaka yena mara,unknown
8922,phuti1998 ke mayemo wagafa owe yena le jealous,unknown
8923,mpruedie ungakanani yena umazet,unknown
8924,sholanobumalu atleast libo got something from ass licking as she is saying i wonder yena what is she gaining from ass licking m,unknown
8925,that time yena kqala wafundiswa ngumamam,unknown
8926,yena uyi puppet ka mpho nje shame this child is gonna be shocked when she comes out the house and sees ever as it is bbmzansi,unknown
8927,onlysimphiwe sifiso khanyile we used to attend same church yena no nqubeko were leading our church choir,unknown
8928,le mamaka nke ke tswile mo yena when she did that es maar net akena ntlu and ne ele ga one,unknown
8929,musakhawula uph yena,unknown
8930,khanyi yena o llelang,unknown
8931,as for stuart baxter yena he will be in an out of hospital from the hands of amakhosi fans,unknown
8932,haele annie yena,unknown
8933,kanyenawe bhekamchunu mina ngokwami angivumi nje afike nomuntu ozomsiza kanti yena ukotiza kanjani ngampelaai ngeke akaphithizele nje kodwa alekelelwe osisi hayi kuthi afike nomuntu angivumi ngyala akenzele ogogo itiyemina ngila kranskopsbofokol nommkhize1 ukhozifm,unknown
8934,annengwenya kuke futhi kwenzeke kube yi soulmate yakho kodwa yena angakuboni njenge soulmate yakhe,unknown
8935,lesegoaries calvinlalela yena ga o mobutsisi gore otlo etsang ka yena,unknown
8936,nka lla le yena,unknown
8937,mtiznaro uthini yena u djkeyez,unknown
8938,chrissymoroke kemang yena re ilo sheba,unknown
8939,i ve never wished death upon anyone but lo yena,unknown
8940,mamatitso its painful to watch the other 2 at least have some sort of support from their bfs and amu yena has to deal with her mother all the time,unknown
8941,lesedilale27 kusho yena lo ngemumva,unknown
8942,juscallmewill but le yena what was she doing on that song,unknown
8943,blasianbarb1e at least he was pretending yena some people favs are losers vele,unknown
8944,lee baxter yena seko fela ukuthi nje hes implicated kule nonsence ka yise,unknown
8945,zwelethu was happy with gail zwelethu was happy with nyakallo both times lindiwe took that happiness away from him both times zweli asked for a divorce lindiwe said no so now sekuthanda yena zweli must move haibotheriver1magic,unknown
8946,missneyjoans koketsocafu nna yena its only love this side,unknown
8947,zickiies kanti yena uzele ukzo judge abazalwane nomuzeleni,unknown
8948,mathobelasbongs kanti yena akafanga yini,unknown
8949,thakasilendlela babakalethiwe ngzosuke ngimusho wesisi kodwa yena sodibana,unknown
8950,masondy my friend down the road unawo yena,unknown
8951,ketetso wokhi yena o hlalela chiefs ya ko his local home ya go dlala di tournament m,unknown
8952,matiwanesonwabo bhutrudolph uncertified404 liwaniaviwe she1lasm1th ubefunukulala endodeni engaseli abe yena enuka utywala phu the following morning elavumba lotywala sekuyi sewage,unknown
8953,gogomuhlavasi cabanga i had to hotspot with my phone cos yena usile,unknown
8954,akaningoben16 le yena why is she looking at the cards as if they have minds of their own bbmzansi,unknown
8955,nelisiwemusic yoh babes im in disbelief and i need him to do time for this otherwise he will never learn lapho umalume isnt able to talk kahle manje i really dont know what will happen because his older sister said yena she will never ever forgive this even if our uncle does,unknown
8956,igweness lindobuyile bbmzansi how mtherere yena,unknown
8957,what is mbali even doing here yena vele,unknown
8958,mara laizwe le yena why a sa plug sesiyagwe with where he gets his wigs,unknown
8959,manje brother man yena why is he sitting there like a skepselebbmzansi,unknown
8960,themba uzcabangela imali yena are you gonna risk 2 million for fightingbbmzansi,unknown
8961,kaxhangane ubaba wakhe yena uthin ngeyakhe,unknown
8962,never yena nosipha will never know peace ngisekhona mina,unknown
8963,intemnandi keanubuthelezi thvtom akaphendulanga ukuthi yena umbonisile yin eyakhe good sex waqhubeka lapho uguy nkinga yenu nazi ukuthi kulalwa ngomqolo uvule udliwe cha yidle nawe ndoda and stop being lazy wefull chicken,unknown
8964,sojini uthi akazalwanga ne followers yena,unknown
8965,isaviya le nna yena le faith,unknown
8966,hlabanematt wa taboga yong ka nako eo i can barely do 500m,unknown
8967,obamooko ene e taboga gooore,unknown
8968,thecleanerbw carolkgafela travel safe o raya a taboga 200km,unknown
8969,kegomod03061209 madi a diaparo tsa nuri tsa mariga a jelwe maobane,unknown
8970,o jewe ke club bill o jelwe ke best friend httpstconluiag94qz,unknown
8971,gainoswasc kana hale winne lea buwahale jelwe lea didimalale bata citypillars etle ele didimatse banna,unknown
8972,contact us for carpet and upholstery cleaningmore information 0671888154 call or whatsappthabelodavhana25gmailcomgauteng eastrand benoniwe operate the whole of gauteng province at no extra cost nhlanhlalux r14m,unknown
8973,savannacider savannacider you very much welcome we would also love an invite from you to come and cover your products anywherestudio shoot or ground promoswe are based at gauteng and we do travel nationally for now,unknown
8974,theres a lot but cameras aside the quality of roads that side is a lot better than most of gauteng,unknown
8975,sumycardi dropping on all digital platforms on the 15th april follow me on all my social handles witties n monisnhlanhlalux naakhimout naak malema whatjusthappened hillbrow naymaps summit mrsmeg cass gauteng podcastandchill teenagepregnancy,unknown
8976,sumycardi dropping on all digital platforms on the 15th april follow me on all my social handles witties n monisnhlanhlalux connie naakhimout naak malema whatjusthappened hillbrow naymaps summit mrsmeg cass gauteng podcastandchill pretoria actionsa,unknown
8977,bozziet eish my mom once fetched my late brother for not coming home a few months she said ntlong ya ka a go tsenwe ka payslip im the same mom that rasied you when you were in diapers with love come home a gona ngwanaka a tlo hwela gauteng a re o broke she liberated us man,unknown
8978,i mean with posts this hot my feed is going to blow up thunderbirds do lunch comedians power ladies bests thunderbirds comedy sandton gauteng,unknown
8979,lets meet there alexandra gauteng,unknown
8980,i have fallen more than i can remember duringmy runningtime but i still get up the last fall was the hardest ngiyabonga mina germiston gauteng south africa,unknown
8981,batho ba ko gauteng are so chaotic what are all these tweets,unknown
8982,any child that greets ka dumelang in johannesburg nje in passing even offer them imaginary flowers with a genuine smile you dont just get that especially here in gauteng its rare this is how i was raised dumelisa batho ba baholo alwayswelcomehometamara bbmansi,unknown
8983,its always dark before dawn khomelela uta humelela humelela ep humelela ep alexandra gauteng,unknown
8984,etvscandalsumycardi dropping on all digital platforms on the 15th april follow me on all my social handles witties n monisnhlanhlalux connie naakhimout naak malema whatjusthappened hillbrow naymaps summit mrsmeg cass gauteng,unknown
8985,kayaonairs thomas amp skhumba launch thekitchen with celeb chefs foodies and gautengs biggest stars brianbaloyi chefnaledi,unknown
8986,get your hair done at the comfort of your own home we available in gauteng girltalkza pretoria,unknown
8987,for only r149 999follow execsaleslady for more detailswhatjusthappened nay maps hillbrow sis gugu naak summit bigbrothermzansi jacob zuma malema mr smeg dearterrytreasure actionsa gash1for2mil tshwane gauteng pretoria thembatheghost,unknown
8988,for only r79 999follow execsaleslady for more detailswhatjusthappened nay maps hillbrow sis gugu naak summit bigbrothermzansi jacob zuma malema mr smeg dearterrytreasure actionsa gash1for2mil tshwane gauteng pretoria thembatheghost,unknown
8989,pretoria and north gauteng courts is the new union building,unknown
8990,lets start placing orders for tomorrows deliveries in gauteng we are only selling agrade meat we deliver around gauteng for free please contact me on 072 425 7477 to place ur orderswe have a speedpoint to process your payment on delivery,unknown
8991,i dont if i miss gauteng or i miss someone in gauteng khona kodwa into ekhumbulekayo,unknown
8992,as we speak minister dumimkokstadsa is on uzalosabc1 uzalo and not happy about his name on kfc church concert that he does not know about and he promised mbatha will have to pay germiston gauteng south africa,unknown
8993,bargain books bookseller 80 hour harvest place shopping centre glen marais kempton park gautenghttpstco57ppqhpyiqapplications and cvs should be addressed to jenny strong national recruitment jennybargainbookscozaclosing 28 march 2022jobseekerssa,unknown
8994,the afrokingkong of zimbabwean hip hop is back to handle the business mutadzisorry for the wait but its worth it northcliff gauteng south africa,unknown
8995,trust gash to cook ka diaparo taa interview ke tlala ka wena ntwana kasi bbmzansi,unknown
8996,pheladingoato eish yeah neh le re bolayisa tlala wesho,unknown
8997,neomngadi motho o kgona go swa ka tlala a na le madi a gagwe yoh women must go for counselling,unknown
8998,tirelocarol o teng motho o a batlang go bolawa ke tlala heeee mara carol,unknown
8999,justteto you my mum and monei are deep in the gutter mums working with 900 now i think i think it used to tlala ka 600700 at best,unknown
9000,ke shuuuule ke tlala,unknown
9001,unclekennybw e santse e tsile go go mura tlala today,unknown
9002,ronnyledwaba i went there ka december yeah norr gwa tlala,unknown
9003,matylet wow this is stha start is better than a brilliant idea every other thing will be fine tuned in the process ache ele hore in few years re tla tsoa le botleng we are just 2m peopleha re ka nepa ena and hoticultureache ehlile tlala re tla e phephethela no more liphalello,unknown
9004,abramjee mina sengiqala ukusola wena bafo,unknown
9005,yithi awuyazi wena eyam i branch ndiyakubona,unknown
9006,yotale1 ngwala wena,unknown
9007,vocalangel101 bua fela wena mmata,unknown
9008,callherthato bathong wena you are so much fun,unknown
9009,1807even drakenyana wena irish o nnetu botoka ke eng ne o sa re assignments,unknown
9010,adllxh cry wena nkarr o stout,unknown
9011,ngubozamah ngenaphi wena zama,unknown
9012,taxiforsmallacc hair air wena youve already profiled her,unknown
9013,you know bangers ke wena,unknown
9014,mbongisenimhlo1 hhayi kahle ke wena,unknown
9015,tomirikhotso yohhhh wena your level of violence you are ukraining the market nehyour clothes are always beautiful,unknown
9016,mspatite realmrumadrive nopebut wena unayo yakuba lazy nje,unknown
9017,natjroliphant hasaling natjroliphant theres something about you that i love every scene you do even if the character isnt into serious action but wena you always give your best and treat every scene with respect like its your last time even zolanombona does that and its rare,unknown
9018,wena hape whoever it is must keep it up,unknown
9019,phakishi2 wena o nayo,unknown
9020,manasekak fry us wena sesi we are your bacon and egg,unknown
9021,ah wena mon,unknown
9022,helenmoseri we sang father abraham wena helen,unknown
9023,04octobergang windhoekbeersa bayeke wena,unknown
9024,callherthato thato vote for who wena you made me choose between him and themba the korobela you used worked shame,unknown
9025,wayaka wena vtsk,unknown
9026,cyvem so wena you wouldnt chow money that is deposited into your account,unknown
9027,fruityloopzy mme kana ba bangwe basadi despite dingwaga tsa lona they will still blow your battery ke gore waitse go nna mathata ba bereka go batla mogo wena basa reke,unknown
9028,vuyelwa ke dumellana le wena,unknown
9029,wena le di followers tse 20k la dizevana,unknown
9030,mandu78 liquidenergy ngithi ngitshela wena ukuthi im in ct tomorrow kanti u morgan,unknown
9031,we are only in the third month of the year but its been dust after dust loss after lossnaare nnna iyoombore gape wena bophelo,unknown
9032,mahlatselov wena enah keya tseba gore o shebile eng pele,unknown
9033,hee wena beauty stop false advertising,unknown
9034,sirmcharles yolekantuli hlekani wena wena tsotsi number 1,unknown
9035,bettymadane gangstawife wena u jollang le motho a mobe bo tsabisehang,unknown
9036,duncan66739235 mawrongzjnr im sure bao seba wena,unknown
9037,gramaphane maybe wena you scam other kids,unknown
9038,mhe na wena ahahari ku rhandzaneni futhe ka gaza ka nandzika xem,unknown
9039,yourbesstie malillymash akao sharpa ka setena wena you tried go sharpa nna ka setena and you failed,unknown
9040,ntwanon hey wena nwa nsati niri ti khomi mani kasi ujhani wena,unknown
9041,sbudamusic watseba ditaba tsa batho wena,unknown
9042,michaelbucwa wena uyisishumane yaz,unknown
9043,mokhobomohau masegokt wena geh i didnt expect go bona hier,unknown
9044,makhubum mara wena you are ready for putin mus,unknown
9045,mahlatsecosta wena o ditaba taba,unknown
9046,mshuthandoar yes wena bheyps,unknown
9047,mkhizeayo85 but thuli phongolo is beautiful moes wena unomona nje qha and funny enough you have something thuli doesnt have that chubbiness,unknown
9048,gcumeakhile gudanismuth michaelbucwa wena uthini,unknown
9049,hi wena le re buisa ka dikgoka,unknown
9050,papakgosi10 advobarryroux hhaaayyy wena bula space,unknown
9051,ndlelaspha ubani wena you said youve hurt girls before ngiksaba kabi,unknown
9052,lebohangmotlok9 hey wena gojas,unknown
9053,agodlygod mbally90566106 when did she say that aowa wena wa loya,unknown
9054,petersmartial dwpolitics engermany uthini na wena,unknown
9055,ramatsobanem pearl oreng ka wena,unknown
9056,ashleygudlaef th3wo1f masegokt wena you wont see heaven,unknown
9057,newinhere5 chrisexcel102 o sele wena,unknown
9058,collenkm xole25 ey wena,unknown
9059,someelaa kdala usho wena my f,unknown
9060,ndakbetha wena mark shuttleworth le neil armstrong,unknown
9061,aobakwerk gerrtm le wena re tswa kgakala jaanong le nkhandile,unknown
9062,wena hape ha di fele,unknown
9063,nila cause wena you not paying imali,unknown
9064,mootjies yazin ngthembe wena make my dreams come true lapho,unknown
